id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,person_id,name,character,role
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,176459,Adam Lambert,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,91511,Andy Cohen,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,92872,Tim Gunn,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,98339,Candis Cayne,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,76451,Don Lemon,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,84720,Jesse Tyler Ferguson,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,18175,Ryan Phillippe,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,12881,George Takei,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,7238,Michael Douglas,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,44398,Lena Dunham,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,66152,Norman Lear,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,192099,Miss Major Griffin-Gracy,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,10362,Dustin Lance Black,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,558697,Robert Benevides,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,1164249,Bob LaHendro,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,98428,Armistead Maupin,Self,ACTOR
ts223910,Visible: Out On Television,SHOW,"Explore the history of the LGBTQ movement through the lens of TV in this five-part docuseries. Combining archival footage with new interviews, it looks at homophobia, invisibility, the evolution of LGBTQ characters, and coming out in the TV industry.",2020,TV-MA,62,"['documentation', 'history']",['US'],1.0,tt11610268,8.3,1192.0,5.506,6.1,1295668,Richard Socarides,Self,ACTOR
ts237884,Losing Alice,SHOW,"The story of Alice, an ambitious 47 year old female film director who becomes obsessed with 24 year old femme-fatale Sophie and eventually surrenders all moral integrity in order to achieve power, success and unlimited relevance.",2020,TV-MA,48,"['drama', 'romance', 'thriller']",['IL'],1.0,tt12573496,6.6,1827.0,9.072,6.886,34161,Ayelet Zurer,Alice,ACTOR
ts237884,Losing Alice,SHOW,"The story of Alice, an ambitious 47 year old female film director who becomes obsessed with 24 year old femme-fatale Sophie and eventually surrenders all moral integrity in order to achieve power, success and unlimited relevance.",2020,TV-MA,48,"['drama', 'romance', 'thriller']",['IL'],1.0,tt12573496,6.6,1827.0,9.072,6.886,305966,Lihi Kornowski,Sophie,ACTOR
ts237884,Losing Alice,SHOW,"The story of Alice, an ambitious 47 year old female film director who becomes obsessed with 24 year old femme-fatale Sophie and eventually surrenders all moral integrity in order to achieve power, success and unlimited relevance.",2020,TV-MA,48,"['drama', 'romance', 'thriller']",['IL'],1.0,tt12573496,6.6,1827.0,9.072,6.886,239730,Gal Toren,David,ACTOR
ts237884,Losing Alice,SHOW,"The story of Alice, an ambitious 47 year old female film director who becomes obsessed with 24 year old femme-fatale Sophie and eventually surrenders all moral integrity in order to achieve power, success and unlimited relevance.",2020,TV-MA,48,"['drama', 'romance', 'thriller']",['IL'],1.0,tt12573496,6.6,1827.0,9.072,6.886,279918,Yossi Marshek,Tamir,ACTOR
ts237884,Losing Alice,SHOW,"The story of Alice, an ambitious 47 year old female film director who becomes obsessed with 24 year old femme-fatale Sophie and eventually surrenders all moral integrity in order to achieve power, success and unlimited relevance.",2020,TV-MA,48,"['drama', 'romance', 'thriller']",['IL'],1.0,tt12573496,6.6,1827.0,9.072,6.886,89016,Shai Avivi,Ami,ACTOR
ts237884,Losing Alice,SHOW,"The story of Alice, an ambitious 47 year old female film director who becomes obsessed with 24 year old femme-fatale Sophie and eventually surrenders all moral integrity in order to achieve power, success and unlimited relevance.",2020,TV-MA,48,"['drama', 'romance', 'thriller']",['IL'],1.0,tt12573496,6.6,1827.0,9.072,6.886,36345,Iris Bahr,Rita,ACTOR
ts237884,Losing Alice,SHOW,"The story of Alice, an ambitious 47 year old female film director who becomes obsessed with 24 year old femme-fatale Sophie and eventually surrenders all moral integrity in order to achieve power, success and unlimited relevance.",2020,TV-MA,48,"['drama', 'romance', 'thriller']",['IL'],1.0,tt12573496,6.6,1827.0,9.072,6.886,977570,Sigal Avin,,DIRECTOR
ts251727,The Oprah Conversation,SHOW,"Oprah leads intimate discussions with today’s foremost newsmakers, thought leaders, and masters of their craft. Bringing truth and perspective to a range of topics shaping our world, they reveal gripping stories of human connection.",2020,TV-14,40,['documentation'],['US'],1.0,tt12792004,3.2,345.0,4.422,10.0,24251,Oprah Winfrey,Self - Host,ACTOR
ts236744,Fraggle Rock: Rock On!,SHOW,"The Fraggles might be apart in separate caves, but they can still find ways to have fun together! Join Gobo, Red, Boober, Mokey, Wembley, and Uncle Travelling Matt for stories and songs that show everyone how we're all connected.",2020,TV-G,6,['family'],['US'],1.0,tt12187270,6.3,144.0,3.272,8.2,82092,Karen Prell,Red Fraggle,ACTOR
ts236744,Fraggle Rock: Rock On!,SHOW,"The Fraggles might be apart in separate caves, but they can still find ways to have fun together! Join Gobo, Red, Boober, Mokey, Wembley, and Uncle Travelling Matt for stories and songs that show everyone how we're all connected.",2020,TV-G,6,['family'],['US'],1.0,tt12187270,6.3,144.0,3.272,8.2,109159,John Tartaglia,Gobo Fraggle,ACTOR
ts236744,Fraggle Rock: Rock On!,SHOW,"The Fraggles might be apart in separate caves, but they can still find ways to have fun together! Join Gobo, Red, Boober, Mokey, Wembley, and Uncle Travelling Matt for stories and songs that show everyone how we're all connected.",2020,TV-G,6,['family'],['US'],1.0,tt12187270,6.3,144.0,3.272,8.2,4781,Donna Kimball,Mokey Fraggle,ACTOR
ts236744,Fraggle Rock: Rock On!,SHOW,"The Fraggles might be apart in separate caves, but they can still find ways to have fun together! Join Gobo, Red, Boober, Mokey, Wembley, and Uncle Travelling Matt for stories and songs that show everyone how we're all connected.",2020,TV-G,6,['family'],['US'],1.0,tt12187270,6.3,144.0,3.272,8.2,15758,Dave Goelz,Boober Fraggle / Travelling Matt (voice),ACTOR
ts236744,Fraggle Rock: Rock On!,SHOW,"The Fraggles might be apart in separate caves, but they can still find ways to have fun together! Join Gobo, Red, Boober, Mokey, Wembley, and Uncle Travelling Matt for stories and songs that show everyone how we're all connected.",2020,TV-G,6,['family'],['US'],1.0,tt12187270,6.3,144.0,3.272,8.2,652275,Frankie Cordero,Wembley Fraggle (voice),ACTOR
tm446414,Hala,MOVIE,"Meet 17-year-old Hala, who struggles to balance being a suburban teenager with her traditional Muslim upbringing. As she comes into her own, Hala finds herself grappling with a secret that threatens to unravel her family.",2019,R,93,['drama'],['US'],,tt6348410,6.2,2631.0,4.893,6.3,677274,Geraldine Viswanathan,Hala Masood,ACTOR
tm446414,Hala,MOVIE,"Meet 17-year-old Hala, who struggles to balance being a suburban teenager with her traditional Muslim upbringing. As she comes into her own, Hala finds herself grappling with a secret that threatens to unravel her family.",2019,R,93,['drama'],['US'],,tt6348410,6.2,2631.0,4.893,6.3,32761,Jack Kilmer,Jesse Ross,ACTOR
tm446414,Hala,MOVIE,"Meet 17-year-old Hala, who struggles to balance being a suburban teenager with her traditional Muslim upbringing. As she comes into her own, Hala finds herself grappling with a secret that threatens to unravel her family.",2019,R,93,['drama'],['US'],,tt6348410,6.2,2631.0,4.893,6.3,38496,Gabriel Luna,Mr. Lawrence,ACTOR
tm446414,Hala,MOVIE,"Meet 17-year-old Hala, who struggles to balance being a suburban teenager with her traditional Muslim upbringing. As she comes into her own, Hala finds herself grappling with a secret that threatens to unravel her family.",2019,R,93,['drama'],['US'],,tt6348410,6.2,2631.0,4.893,6.3,347903,Purbi Joshi,Eram Masood,ACTOR
tm446414,Hala,MOVIE,"Meet 17-year-old Hala, who struggles to balance being a suburban teenager with her traditional Muslim upbringing. As she comes into her own, Hala finds herself grappling with a secret that threatens to unravel her family.",2019,R,93,['drama'],['US'],,tt6348410,6.2,2631.0,4.893,6.3,187989,Hatta Azad Khan,Zahid,ACTOR
tm446414,Hala,MOVIE,"Meet 17-year-old Hala, who struggles to balance being a suburban teenager with her traditional Muslim upbringing. As she comes into her own, Hala finds herself grappling with a secret that threatens to unravel her family.",2019,R,93,['drama'],['US'],,tt6348410,6.2,2631.0,4.893,6.3,21907,Anna Chlumsky,Shannon Taylor,ACTOR
tm446414,Hala,MOVIE,"Meet 17-year-old Hala, who struggles to balance being a suburban teenager with her traditional Muslim upbringing. As she comes into her own, Hala finds herself grappling with a secret that threatens to unravel her family.",2019,R,93,['drama'],['US'],,tt6348410,6.2,2631.0,4.893,6.3,172963,Jimmy Chunga,Photographer,ACTOR
tm446414,Hala,MOVIE,"Meet 17-year-old Hala, who struggles to balance being a suburban teenager with her traditional Muslim upbringing. As she comes into her own, Hala finds herself grappling with a secret that threatens to unravel her family.",2019,R,93,['drama'],['US'],,tt6348410,6.2,2631.0,4.893,6.3,740055,Taylor Marie Blim,Melanie,ACTOR
tm446414,Hala,MOVIE,"Meet 17-year-old Hala, who struggles to balance being a suburban teenager with her traditional Muslim upbringing. As she comes into her own, Hala finds herself grappling with a secret that threatens to unravel her family.",2019,R,93,['drama'],['US'],,tt6348410,6.2,2631.0,4.893,6.3,813809,Charin Alvarez,Principal,ACTOR
